EnrollmentID,StudentID,CourseID,EnrollmentDate
ENR08939,STD1616,CRS0003,2023-05-03
ENR08940,STD1397,CRS0034,2024-01-04
ENR08941,STD1405,CRS0017,2025-03-31
ENR08942,STD1383,CRS0026,2023-09-05
ENR08943,STD1829,CRS0034,2022-12-29
ENR08944,STD1597,CRS0008,2023-01-25
ENR08945,STD1161,CRS0015,2023-10-19
ENR08946,STD1060,CRS0012,2024-11-12
ENR08947,STD1172,CRS0014,2024-01-15
ENR08948,STD1393,CRS0048,2024-04-23
ENR08949,STD1788,CRS0027,2023-03-23
ENR08950,STD1774,CRS0012,2024-05-30
ENR08951,STD1165,CRS0014,2024-03-11
ENR08952,STD1890,CRS0003,2025-03-10
ENR08953,STD1254,CRS0032,2024-08-07
ENR08954,STD1463,CRS0039,2025-01-08
ENR08955,STD1864,CRS0009,2023-12-20
ENR08956,STD1668,CRS0043,2025-04-30
ENR08957,STD1040,CRS0025,2023-07-04
ENR08958,STD1101,CRS0001,2022-07-07
ENR08959,STD1343,CRS0001,2024-09-03
ENR08960,STD1029,CRS0033,2025-03-13
ENR08961,STD1899,CRS0029,2023-05-15
ENR08962,STD1311,CRS0023,2024-10-20
ENR08963,STD1636,CRS0024,2025-01-01
ENR08964,STD1375,CRS0006,2022-07-14
ENR08965,STD1219,CRS0010,2025-03-22
ENR08966,STD1666,CRS0015,2023-02-20
ENR08967,STD1302,CRS0049,2024-02-23
ENR08968,STD1432,CRS0023,2025-04-16
ENR08969,STD1241,CRS0034,2023-10-19
ENR08970,STD1906,CRS0011,2023-05-17
ENR08971,STD1866,CRS0007,2024-01-28
ENR08972,STD1330,CRS0022,2025-04-30
ENR08973,STD1988,CRS0004,2023-02-20
ENR08974,STD1981,CRS0013,2024-06-19
ENR08975,STD1700,CRS0002,2022-10-06
ENR08976,STD1172,CRS0011,2024-11-29
ENR08977,STD1053,CRS0013,2023-05-03
ENR08978,STD1203,CRS0025,2025-06-04
ENR08979,STD1356,CRS0012,2024-03-27
ENR08980,STD1902,CRS0028,2022-09-07
ENR08981,STD1425,CRS0022,2022-06-11
ENR08982,STD1768,CRS0012,2024-07-20
ENR08983,STD1662,CRS0024,2023-10-24
ENR08984,STD1532,CRS0037,2024-07-12
ENR08985,STD1729,CRS0014,2024-02-28
ENR08986,STD1710,CRS0035,2023-09-26
ENR08987,STD1749,CRS0035,2024-12-30
ENR08988,STD1579,CRS0006,2024-09-20
ENR08989,STD1030,CRS0005,2024-08-29
ENR08990,STD1900,CRS0029,2022-08-17
ENR08991,STD1556,CRS0026,2024-11-20
ENR08992,STD1375,CRS0041,2023-09-24
ENR08993,STD1956,CRS0049,2022-12-01
ENR08994,STD1310,CRS0040,2024-07-04
ENR08995,STD1007,CRS0029,2022-12-18
ENR08996,STD1959,CRS0049,2023-07-08
ENR08997,STD1948,CRS0033,2022-11-04
ENR08998,STD1014,CRS0044,2024-08-19
ENR08999,STD1789,CRS0022,2023-05-02
ENR09000,STD1746,CRS0003,2023-11-02
ENR09001,STD1385,CRS0015,2023-10-08
ENR09002,STD1208,CRS0049,2023-06-03
ENR09003,STD1610,CRS0014,2024-05-01
ENR09004,STD1650,CRS0034,2024-02-25
ENR09005,STD1730,CRS0004,2024-08-10
ENR09006,STD1115,CRS0026,2023-04-04
ENR09007,STD1616,CRS0046,2024-04-19
ENR09008,STD1795,CRS0037,2023-04-06
ENR09009,STD1828,CRS0040,2025-01-18
ENR09010,STD1247,CRS0022,2024-03-12
ENR09011,STD1279,CRS0050,2023-07-07
ENR09012,STD1359,CRS0048,2022-12-28
ENR09013,STD1364,CRS0029,2022-11-10
ENR09014,STD1069,CRS0007,2024-01-02
ENR09015,STD1456,CRS0046,2022-09-14
ENR09016,STD1905,CRS0041,2023-12-29
ENR09017,STD1412,CRS0033,2024-01-12
ENR09018,STD1945,CRS0035,2022-06-30
ENR09019,STD1290,CRS0023,2025-02-21
ENR09020,STD1879,CRS0019,2023-09-05
ENR09021,STD1137,CRS0008,2023-07-28
ENR09022,STD1626,CRS0038,2023-03-20
ENR09023,STD1621,CRS0043,2023-04-11
ENR09024,STD1583,CRS0032,2024-10-15
ENR09025,STD1632,CRS0047,2025-01-29
ENR09026,STD1895,CRS0019,2025-05-03
ENR09027,STD1222,CRS0029,2023-12-31
ENR09028,STD1087,CRS0015,2024-12-05
ENR09029,STD1827,CRS0027,2025-03-24
ENR09030,STD1674,CRS0009,2025-02-08
ENR09031,STD1568,CRS0018,2023-04-11
ENR09032,STD1911,CRS0020,2023-07-17
ENR09033,STD1290,CRS0027,2025-05-16
ENR09034,STD1451,CRS0015,2024-10-06
ENR09035,STD1722,CRS0001,2023-07-08
ENR09036,STD1381,CRS0019,2023-05-29
ENR09037,STD1380,CRS0026,2025-06-04
ENR09038,STD1548,CRS0049,2023-09-11
ENR09039,STD1182,CRS0011,2022-10-21
ENR09040,STD1858,CRS0044,2025-03-10
ENR09041,STD1669,CRS0005,2023-04-15
ENR09042,STD1615,CRS0004,2024-09-25
ENR09043,STD1865,CRS0029,2024-02-18
ENR09044,STD1027,CRS0004,2024-01-20
ENR09045,STD1253,CRS0049,2023-11-27
ENR09046,STD1115,CRS0017,2024-05-09
ENR09047,STD1395,CRS0003,2025-01-07
ENR09048,STD1149,CRS0040,2023-11-04
ENR09049,STD1801,CRS0019,2022-11-09
ENR09050,STD1766,CRS0020,2023-03-11
ENR09051,STD1953,CRS0047,2022-06-16
ENR09052,STD1866,CRS0029,2022-09-04
ENR09053,STD1538,CRS0013,2025-01-26
ENR09054,STD1005,CRS0002,2024-01-18
ENR09055,STD1701,CRS0043,2024-11-26
ENR09056,STD1043,CRS0013,2023-05-21
ENR09057,STD1142,CRS0005,2024-11-30
ENR09058,STD1520,CRS0047,2024-02-24
ENR09059,STD1285,CRS0036,2023-11-09
ENR09060,STD1264,CRS0006,2023-12-09
ENR09061,STD1285,CRS0027,2022-11-08
ENR09062,STD1578,CRS0033,2022-12-13
ENR09063,STD1423,CRS0025,2023-03-02
ENR09064,STD1718,CRS0028,2024-06-24
ENR09065,STD1856,CRS0025,2025-04-29
ENR09066,STD1126,CRS0036,2022-11-15
ENR09067,STD1154,CRS0005,2025-06-03
ENR09068,STD1469,CRS0036,2024-10-24
ENR09069,STD1975,CRS0026,2022-09-03
ENR09070,STD1227,CRS0009,2022-12-10
ENR09071,STD1384,CRS0032,2022-09-08
ENR09072,STD1533,CRS0040,2022-07-25
ENR09073,STD1623,CRS0034,2023-12-15
ENR09074,STD1131,CRS0014,2022-08-12
ENR09075,STD1571,CRS0022,2022-10-09
ENR09076,STD1314,CRS0017,2023-02-24
ENR09077,STD1073,CRS0023,2025-05-09
ENR09078,STD1936,CRS0033,2022-08-01
ENR09079,STD1720,CRS0007,2023-04-24
ENR09080,STD1863,CRS0020,2023-07-31
ENR09081,STD1356,CRS0049,2023-10-03
ENR09082,STD1301,CRS0017,2024-07-17
ENR09083,STD1412,CRS0003,2025-06-09
ENR09084,STD1660,CRS0010,2023-02-25
ENR09085,STD1951,CRS0033,2022-07-24
ENR09086,STD1793,CRS0044,2023-04-11
ENR09087,STD1885,CRS0038,2022-12-12
ENR09088,STD1968,CRS0018,2024-02-16
ENR09089,STD1612,CRS0025,2023-09-11
ENR09090,STD1554,CRS0021,2025-01-30
ENR09091,STD1414,CRS0001,2023-06-29
ENR09092,STD1676,CRS0048,2024-08-26
ENR09093,STD1796,CRS0038,2024-09-11
ENR09094,STD1320,CRS0022,2025-04-04
ENR09095,STD1523,CRS0003,2025-03-08
ENR09096,STD1930,CRS0003,2025-01-08
ENR09097,STD1218,CRS0004,2023-06-30
ENR09098,STD1884,CRS0014,2024-03-04
ENR09099,STD1845,CRS0012,2022-08-03
ENR09100,STD1669,CRS0035,2024-09-15
ENR09101,STD1121,CRS0049,2024-09-17
ENR09102,STD1164,CRS0001,2025-02-20
ENR09103,STD1452,CRS0011,2022-12-02
ENR09104,STD1842,CRS0046,2024-11-24
ENR09105,STD1906,CRS0030,2024-02-05
ENR09106,STD1889,CRS0006,2022-09-19
ENR09107,STD1461,CRS0011,2022-06-22
ENR09108,STD1818,CRS0034,2025-02-16
ENR09109,STD1927,CRS0039,2023-10-22
ENR09110,STD1869,CRS0027,2022-07-23
ENR09111,STD1260,CRS0046,2023-10-24
ENR09112,STD1693,CRS0003,2024-01-23
ENR09113,STD1660,CRS0004,2024-06-11
ENR09114,STD1008,CRS0007,2022-11-16
ENR09115,STD1024,CRS0045,2024-02-19
ENR09116,STD1999,CRS0005,2023-07-27
ENR09117,STD1687,CRS0048,2025-03-31
ENR09118,STD1632,CRS0019,2023-12-21
ENR09119,STD1798,CRS0045,2022-10-17
ENR09120,STD1585,CRS0006,2022-10-03
ENR09121,STD1414,CRS0016,2024-07-02
ENR09122,STD1090,CRS0003,2024-04-06
ENR09123,STD1013,CRS0015,2025-05-28
ENR09124,STD1805,CRS0035,2023-03-20
ENR09125,STD1260,CRS0042,2023-02-28
ENR09126,STD1435,CRS0003,2025-01-19
ENR09127,STD1821,CRS0036,2025-01-29
ENR09128,STD1335,CRS0024,2025-05-07
ENR09129,STD1744,CRS0008,2024-12-16
ENR09130,STD1065,CRS0020,2023-04-05
ENR09131,STD1429,CRS0046,2023-01-22
ENR09132,STD1543,CRS0024,2024-01-03
ENR09133,STD1830,CRS0031,2022-09-09
ENR09134,STD1026,CRS0048,2024-03-11
ENR09135,STD1122,CRS0029,2022-10-22
ENR09136,STD1322,CRS0045,2022-06-17
ENR09137,STD1204,CRS0020,2025-01-02
ENR09138,STD1324,CRS0007,2023-01-10
ENR09139,STD1832,CRS0045,2024-09-04
ENR09140,STD1104,CRS0017,2023-11-28
ENR09141,STD1100,CRS0039,2022-12-02
ENR09142,STD1419,CRS0019,2024-06-08
ENR09143,STD1839,CRS0045,2022-11-30
ENR09144,STD1647,CRS0041,2024-03-11
ENR09145,STD1166,CRS0008,2024-01-20
ENR09146,STD1443,CRS0009,2022-07-13
ENR09147,STD1507,CRS0035,2024-03-27
ENR09148,STD1318,CRS0030,2023-06-04
ENR09149,STD1621,CRS0033,2022-07-21
ENR09150,STD1376,CRS0005,2025-05-03
ENR09151,STD1965,CRS0024,2024-01-21
ENR09152,STD1568,CRS0016,2024-04-01
ENR09153,STD1395,CRS0027,2023-09-22
ENR09154,STD1299,CRS0032,2024-08-23
ENR09155,STD1933,CRS0018,2024-01-10
ENR09156,STD1265,CRS0038,2022-12-10
ENR09157,STD1127,CRS0023,2023-12-18
ENR09158,STD1203,CRS0037,2023-01-24
ENR09159,STD1372,CRS0040,2025-03-15
ENR09160,STD1718,CRS0037,2025-03-11
ENR09161,STD1816,CRS0037,2024-04-25
ENR09162,STD1996,CRS0022,2022-12-20
ENR09163,STD1736,CRS0029,2024-05-26
ENR09164,STD1717,CRS0020,2024-12-22
ENR09165,STD1092,CRS0030,2024-03-15
ENR09166,STD1803,CRS0047,2024-01-20
ENR09167,STD1702,CRS0047,2025-01-31
ENR09168,STD1419,CRS0040,2025-03-02
ENR09169,STD1858,CRS0037,2023-04-05
ENR09170,STD1716,CRS0030,2025-06-07
ENR09171,STD1598,CRS0047,2023-06-08
ENR09172,STD1260,CRS0018,2024-01-04
ENR09173,STD1406,CRS0018,2024-10-07
ENR09174,STD1709,CRS0029,2025-01-17
ENR09175,STD1768,CRS0037,2023-09-03
ENR09176,STD1451,CRS0022,2023-06-19
ENR09177,STD1663,CRS0045,2022-09-08
ENR09178,STD1478,CRS0036,2024-08-16
ENR09179,STD1420,CRS0015,2024-06-28
ENR09180,STD1680,CRS0011,2023-04-07
ENR09181,STD1502,CRS0033,2023-07-24
ENR09182,STD1103,CRS0039,2023-06-29
ENR09183,STD1630,CRS0047,2024-05-03
ENR09184,STD1068,CRS0020,2022-12-29
ENR09185,STD1723,CRS0027,2023-01-20
ENR09186,STD1813,CRS0022,2023-09-26
ENR09187,STD1368,CRS0048,2023-09-20
ENR09188,STD1654,CRS0020,2024-12-10
ENR09189,STD1063,CRS0010,2023-07-30
ENR09190,STD1177,CRS0038,2024-02-22
ENR09191,STD1533,CRS0048,2024-02-21
ENR09192,STD1375,CRS0040,2022-08-23
ENR09193,STD1254,CRS0003,2023-06-05
ENR09194,STD1925,CRS0048,2024-09-18
ENR09195,STD1530,CRS0040,2023-06-11
ENR09196,STD1528,CRS0002,2024-03-14
ENR09197,STD1016,CRS0038,2022-08-24
ENR09198,STD1165,CRS0034,2025-02-25
ENR09199,STD1623,CRS0016,2024-04-03
ENR09200,STD1667,CRS0040,2025-01-18
ENR09201,STD1182,CRS0034,2024-08-22
ENR09202,STD1752,CRS0035,2023-04-17
ENR09203,STD1556,CRS0033,2024-04-30
ENR09204,STD1230,CRS0023,2025-05-17
ENR09205,STD1041,CRS0029,2024-10-09
ENR09206,STD1353,CRS0043,2024-03-05
ENR09207,STD1637,CRS0030,2024-09-20
ENR09208,STD1074,CRS0017,2023-06-13
ENR09209,STD1794,CRS0026,2023-12-27
ENR09210,STD1892,CRS0045,2022-09-29
ENR09211,STD1706,CRS0025,2024-02-25
ENR09212,STD1959,CRS0044,2025-05-17
ENR09213,STD1714,CRS0050,2023-11-08
ENR09214,STD1907,CRS0011,2022-07-04
ENR09215,STD1192,CRS0011,2024-09-16
ENR09216,STD1232,CRS0015,2024-10-22
ENR09217,STD1464,CRS0037,2023-09-02
ENR09218,STD1095,CRS0048,2023-08-18
ENR09219,STD1637,CRS0040,2023-08-01
ENR09220,STD1608,CRS0038,2023-04-03
ENR09221,STD1779,CRS0043,2022-11-08
ENR09222,STD1317,CRS0014,2024-08-28
ENR09223,STD1579,CRS0020,2022-09-15
ENR09224,STD1636,CRS0019,2024-06-07
ENR09225,STD1968,CRS0010,2022-11-23
ENR09226,STD1995,CRS0041,2023-02-26
ENR09227,STD1422,CRS0044,2025-05-06
ENR09228,STD1163,CRS0045,2023-12-31
ENR09229,STD1992,CRS0009,2022-12-14
ENR09230,STD1663,CRS0017,2024-05-10
ENR09231,STD1128,CRS0017,2024-06-18
ENR09232,STD1645,CRS0041,2023-01-18
ENR09233,STD1049,CRS0047,2025-04-29
ENR09234,STD1829,CRS0038,2024-04-17
ENR09235,STD1333,CRS0043,2025-05-18
ENR09236,STD1723,CRS0029,2024-11-23
ENR09237,STD1848,CRS0013,2022-08-06
ENR09238,STD1390,CRS0005,2025-05-30
ENR09239,STD1978,CRS0033,2024-11-15
ENR09240,STD1661,CRS0010,2023-09-25
ENR09241,STD1569,CRS0008,2022-07-07
ENR09242,STD1608,CRS0049,2024-06-06
ENR09243,STD1755,CRS0018,2023-12-03
ENR09244,STD1345,CRS0024,2024-11-02
ENR09245,STD1621,CRS0001,2023-07-21
ENR09246,STD1453,CRS0003,2023-01-13
ENR09247,STD1364,CRS0030,2025-01-12
ENR09248,STD1905,CRS0044,2024-06-30
ENR09249,STD1094,CRS0015,2024-11-06
ENR09250,STD1877,CRS0029,2023-08-04
ENR09251,STD1190,CRS0013,2024-06-09
ENR09252,STD1220,CRS0044,2023-01-23
ENR09253,STD1565,CRS0038,2023-09-07
ENR09254,STD1007,CRS0035,2024-09-22
ENR09255,STD1988,CRS0039,2023-11-10
ENR09256,STD1841,CRS0019,2024-08-31
ENR09257,STD1941,CRS0012,2023-11-24
ENR09258,STD1702,CRS0040,2024-11-23
ENR09259,STD1588,CRS0037,2025-02-21
ENR09260,STD1163,CRS0044,2023-03-13
ENR09261,STD1870,CRS0048,2022-10-23
ENR09262,STD1684,CRS0040,2023-11-20
ENR09263,STD1970,CRS0033,2023-04-24
ENR09264,STD1156,CRS0015,2024-05-01
ENR09265,STD1243,CRS0010,2024-04-18
ENR09266,STD1890,CRS0011,2022-12-04
ENR09267,STD1739,CRS0015,2023-05-25
ENR09268,STD1354,CRS0012,2023-06-03
ENR09269,STD1914,CRS0023,2023-12-20
ENR09270,STD1862,CRS0033,2022-07-28
ENR09271,STD1315,CRS0034,2024-03-10
ENR09272,STD1192,CRS0012,2024-10-19
ENR09273,STD1285,CRS0039,2023-12-05
ENR09274,STD1866,CRS0009,2024-02-23
ENR09275,STD1860,CRS0049,2022-09-27
ENR09276,STD1847,CRS0034,2025-05-24
ENR09277,STD1083,CRS0020,2023-03-22
ENR09278,STD1037,CRS0050,2024-05-31
ENR09279,STD1021,CRS0032,2024-09-06
ENR09280,STD1474,CRS0034,2024-07-27
ENR09281,STD1682,CRS0006,2022-07-24
ENR09282,STD1048,CRS0026,2022-12-05
ENR09283,STD1493,CRS0035,2024-10-16
ENR09284,STD1901,CRS0028,2025-05-14
ENR09285,STD1031,CRS0043,2024-11-25
ENR09286,STD1580,CRS0020,2022-11-08
ENR09287,STD1365,CRS0031,2025-05-25
ENR09288,STD1125,CRS0031,2024-03-08
ENR09289,STD1877,CRS0014,2022-08-24
ENR09290,STD1736,CRS0036,2024-02-02
ENR09291,STD1828,CRS0032,2025-01-06
ENR09292,STD1546,CRS0033,2024-02-13
ENR09293,STD1665,CRS0025,2023-04-23
ENR09294,STD1882,CRS0045,2023-12-20
ENR09295,STD1912,CRS0038,2024-04-08
ENR09296,STD1713,CRS0013,2023-03-13
ENR09297,STD1910,CRS0007,2023-06-13
ENR09298,STD1921,CRS0015,2025-03-29
ENR09299,STD1779,CRS0017,2023-07-23
ENR09300,STD1565,CRS0048,2022-12-07
ENR09301,STD1981,CRS0022,2024-09-15
ENR09302,STD1023,CRS0030,2023-01-23
ENR09303,STD1212,CRS0018,2024-12-14
ENR09304,STD1648,CRS0017,2022-12-30
ENR09305,STD1388,CRS0012,2023-07-01
ENR09306,STD1162,CRS0011,2024-09-21
ENR09307,STD1384,CRS0006,2022-09-14
ENR09308,STD1131,CRS0036,2022-09-14
ENR09309,STD1164,CRS0039,2025-02-18
ENR09310,STD1662,CRS0028,2024-05-18
ENR09311,STD1935,CRS0013,2023-04-15
ENR09312,STD1940,CRS0021,2024-01-24
ENR09313,STD1853,CRS0050,2023-04-09
ENR09314,STD1277,CRS0026,2025-03-26
ENR09315,STD1345,CRS0032,2022-08-19
ENR09316,STD1324,CRS0021,2024-01-03
ENR09317,STD1594,CRS0043,2022-09-05
ENR09318,STD1696,CRS0017,2022-09-06
ENR09319,STD1274,CRS0022,2023-08-02
ENR09320,STD1775,CRS0046,2023-04-07
ENR09321,STD1043,CRS0036,2023-01-20
ENR09322,STD1944,CRS0022,2023-01-19
ENR09323,STD1286,CRS0010,2022-10-26
ENR09324,STD1671,CRS0010,2023-09-15
ENR09325,STD1561,CRS0040,2023-11-21
ENR09326,STD1789,CRS0020,2023-12-29
ENR09327,STD1353,CRS0038,2023-05-14
ENR09328,STD1032,CRS0032,2023-07-19
ENR09329,STD1164,CRS0015,2022-09-13
ENR09330,STD1773,CRS0019,2023-06-05
ENR09331,STD1968,CRS0046,2024-03-07
ENR09332,STD1951,CRS0048,2025-04-21
ENR09333,STD1714,CRS0049,2025-02-01
ENR09334,STD1800,CRS0021,2023-11-23
ENR09335,STD1544,CRS0030,2023-02-07
ENR09336,STD1443,CRS0047,2025-04-15
ENR09337,STD1257,CRS0037,2023-08-26
ENR09338,STD1222,CRS0019,2024-01-09
ENR09339,STD1610,CRS0010,2024-02-05
ENR09340,STD1293,CRS0010,2023-07-15
ENR09341,STD1195,CRS0008,2024-05-20
ENR09342,STD1913,CRS0017,2024-12-20
ENR09343,STD1954,CRS0013,2024-02-10
ENR09344,STD1073,CRS0011,2023-09-26
ENR09345,STD1195,CRS0002,2024-05-03
ENR09346,STD1191,CRS0032,2023-11-16
ENR09347,STD1386,CRS0015,2022-10-02
ENR09348,STD1366,CRS0001,2023-12-04
ENR09349,STD1979,CRS0002,2024-01-04
ENR09350,STD1995,CRS0002,2022-07-08
ENR09351,STD1514,CRS0036,2023-11-27
ENR09352,STD1967,CRS0003,2024-10-04
ENR09353,STD1858,CRS0034,2023-10-31
ENR09354,STD1217,CRS0012,2025-01-05
ENR09355,STD1555,CRS0044,2024-05-28
ENR09356,STD1443,CRS0050,2022-07-05
ENR09357,STD1839,CRS0017,2024-05-19
ENR09358,STD1169,CRS0027,2022-10-04
ENR09359,STD1391,CRS0035,2023-01-17
ENR09360,STD1202,CRS0035,2023-05-10
ENR09361,STD1698,CRS0024,2023-05-27
ENR09362,STD1938,CRS0035,2025-03-17
ENR09363,STD1745,CRS0027,2024-02-09
ENR09364,STD1737,CRS0005,2023-10-23
ENR09365,STD1259,CRS0024,2022-12-07
ENR09366,STD1694,CRS0001,2023-07-07
ENR09367,STD1035,CRS0043,2023-02-21
ENR09368,STD1052,CRS0027,2022-09-15
ENR09369,STD1505,CRS0013,2022-08-08
ENR09370,STD1074,CRS0015,2024-07-20
ENR09371,STD1699,CRS0028,2022-11-03
ENR09372,STD1750,CRS0025,2023-07-31
ENR09373,STD1451,CRS0016,2024-02-18
ENR09374,STD1295,CRS0046,2024-06-21
ENR09375,STD1201,CRS0038,2024-02-23
ENR09376,STD1238,CRS0044,2023-12-24
ENR09377,STD1028,CRS0043,2023-08-06
ENR09378,STD1752,CRS0046,2024-08-05
ENR09379,STD1042,CRS0045,2024-11-27
ENR09380,STD1191,CRS0049,2022-08-08
ENR09381,STD1941,CRS0045,2023-03-19
ENR09382,STD1438,CRS0007,2024-07-27
ENR09383,STD1851,CRS0039,2023-11-19
ENR09384,STD1709,CRS0014,2023-08-29
ENR09385,STD1967,CRS0034,2025-05-16
ENR09386,STD1044,CRS0016,2023-02-05
ENR09387,STD1527,CRS0034,2023-05-14
ENR09388,STD1871,CRS0005,2022-10-17
ENR09389,STD1681,CRS0010,2023-01-12
ENR09390,STD1896,CRS0043,2024-02-17
ENR09391,STD1425,CRS0032,2024-11-07
ENR09392,STD1939,CRS0036,2022-08-28
ENR09393,STD1948,CRS0013,2025-05-21
ENR09394,STD1808,CRS0001,2024-09-21
ENR09395,STD1931,CRS0005,2024-10-05
ENR09396,STD1282,CRS0003,2024-11-11
ENR09397,STD1195,CRS0042,2024-04-05
ENR09398,STD1155,CRS0049,2023-08-14
ENR09399,STD1981,CRS0031,2024-09-20
ENR09400,STD1732,CRS0028,2025-03-18
ENR09401,STD1255,CRS0017,2024-03-02
ENR09402,STD1709,CRS0043,2024-12-16
ENR09403,STD1142,CRS0019,2024-04-24
ENR09404,STD1655,CRS0029,2024-12-05
ENR09405,STD1733,CRS0024,2022-09-06
ENR09406,STD1662,CRS0036,2023-03-26
ENR09407,STD1359,CRS0035,2024-08-16
ENR09408,STD1513,CRS0020,2024-11-25
ENR09409,STD1161,CRS0028,2023-01-29
ENR09410,STD1424,CRS0026,2023-08-16
ENR09411,STD1392,CRS0042,2023-10-23
ENR09412,STD1018,CRS0046,2025-05-08
ENR09413,STD1522,CRS0011,2023-07-23
ENR09414,STD1284,CRS0045,2025-01-29
ENR09415,STD1894,CRS0011,2025-03-22
ENR09416,STD1182,CRS0031,2023-08-28
ENR09417,STD1379,CRS0007,2024-03-15
ENR09418,STD1402,CRS0020,2024-11-21
ENR09419,STD1958,CRS0003,2023-07-26
ENR09420,STD1997,CRS0039,2024-03-17
ENR09421,STD1268,CRS0004,2025-04-04
ENR09422,STD1873,CRS0023,2022-08-23
ENR09423,STD1705,CRS0009,2023-12-13
ENR09424,STD1635,CRS0029,2024-03-14
ENR09425,STD1999,CRS0020,2024-07-04
ENR09426,STD1976,CRS0004,2023-05-30
ENR09427,STD1810,CRS0009,2022-08-23
ENR09428,STD1062,CRS0014,2022-07-05
ENR09429,STD1950,CRS0032,2023-02-06
ENR09430,STD1803,CRS0039,2024-03-16
ENR09431,STD1173,CRS0045,2024-03-02
ENR09432,STD1281,CRS0046,2025-04-02
ENR09433,STD1142,CRS0022,2023-08-18
ENR09434,STD1417,CRS0027,2023-08-18
ENR09435,STD1788,CRS0048,2025-04-30
ENR09436,STD1188,CRS0024,2025-05-13
ENR09437,STD1426,CRS0045,2024-09-26
ENR09438,STD1475,CRS0004,2024-02-22
ENR09439,STD1562,CRS0013,2024-01-19
ENR09440,STD1033,CRS0005,2025-03-12
ENR09441,STD1048,CRS0003,2025-03-22
ENR09442,STD1238,CRS0044,2023-07-03
ENR09443,STD1869,CRS0028,2023-01-19
ENR09444,STD1967,CRS0033,2023-05-07
ENR09445,STD1656,CRS0041,2024-11-15
ENR09446,STD1479,CRS0037,2023-10-26
ENR09447,STD1277,CRS0042,2023-11-18
ENR09448,STD1249,CRS0047,2023-06-06
ENR09449,STD1294,CRS0047,2022-07-01
ENR09450,STD1287,CRS0047,2023-01-18
ENR09451,STD1083,CRS0034,2023-09-06
ENR09452,STD1998,CRS0034,2024-11-11
ENR09453,STD1069,CRS0043,2023-02-02
ENR09454,STD1410,CRS0038,2023-11-04
ENR09455,STD1607,CRS0035,2022-07-02
ENR09456,STD1052,CRS0020,2023-05-13
ENR09457,STD1378,CRS0015,2022-11-13
ENR09458,STD1719,CRS0003,2023-03-30
ENR09459,STD1360,CRS0034,2023-12-16
ENR09460,STD1871,CRS0006,2024-05-09
ENR09461,STD1547,CRS0040,2023-03-10
ENR09462,STD1457,CRS0043,2024-06-24
ENR09463,STD1800,CRS0019,2023-10-04
ENR09464,STD1448,CRS0019,2024-01-02
ENR09465,STD1056,CRS0038,2024-10-04
ENR09466,STD1120,CRS0047,2022-12-17
ENR09467,STD1363,CRS0008,2023-10-08
ENR09468,STD1303,CRS0047,2024-02-11
ENR09469,STD1800,CRS0039,2024-03-06
ENR09470,STD1830,CRS0031,2023-02-17
ENR09471,STD1170,CRS0008,2022-06-16
ENR09472,STD1185,CRS0014,2024-03-03
ENR09473,STD1854,CRS0027,2024-07-21
ENR09474,STD1622,CRS0006,2025-03-04
ENR09475,STD1365,CRS0019,2024-02-20
ENR09476,STD1011,CRS0027,2024-08-10
ENR09477,STD1239,CRS0037,2022-08-16
ENR09478,STD1767,CRS0045,2022-09-11
ENR09479,STD1349,CRS0028,2023-03-06
ENR09480,STD1467,CRS0013,2022-10-05
ENR09481,STD1859,CRS0050,2022-12-11
ENR09482,STD1114,CRS0036,2022-09-04
ENR09483,STD1895,CRS0006,2024-08-09
ENR09484,STD1479,CRS0033,2023-10-31
ENR09485,STD1661,CRS0019,2025-05-13
ENR09486,STD1715,CRS0044,2024-02-25
ENR09487,STD1063,CRS0049,2023-06-16
ENR09488,STD1259,CRS0045,2022-11-01
ENR09489,STD1597,CRS0032,2023-03-09
ENR09490,STD1686,CRS0039,2023-07-14
ENR09491,STD1088,CRS0030,2025-02-01
ENR09492,STD1355,CRS0040,2022-08-26
ENR09493,STD1387,CRS0011,2023-04-24
ENR09494,STD1400,CRS0027,2025-02-05
ENR09495,STD1775,CRS0038,2024-08-08
ENR09496,STD1962,CRS0043,2022-09-11
ENR09497,STD1706,CRS0014,2025-03-13
ENR09498,STD1818,CRS0001,2023-01-29
ENR09499,STD1145,CRS0028,2024-04-04
ENR09500,STD1457,CRS0042,2024-06-03
ENR09501,STD1985,CRS0039,2023-10-18
ENR09502,STD1236,CRS0043,2024-02-27
ENR09503,STD1703,CRS0003,2023-11-23
ENR09504,STD1776,CRS0025,2024-11-26
ENR09505,STD1624,CRS0017,2023-03-06
ENR09506,STD1832,CRS0016,2023-04-10
ENR09507,STD1484,CRS0011,2022-07-26
ENR09508,STD1894,CRS0021,2023-10-20
ENR09509,STD1054,CRS0047,2023-10-06
ENR09510,STD1865,CRS0001,2022-07-26
ENR09511,STD1003,CRS0046,2023-03-19
ENR09512,STD1952,CRS0025,2023-11-17
ENR09513,STD1190,CRS0033,2023-03-30
ENR09514,STD1922,CRS0027,2022-12-17
ENR09515,STD1062,CRS0048,2024-06-14
ENR09516,STD1957,CRS0049,2023-10-14
ENR09517,STD1396,CRS0040,2024-10-23
ENR09518,STD1545,CRS0011,2023-01-17
ENR09519,STD1637,CRS0027,2023-08-13
ENR09520,STD1747,CRS0001,2022-09-12
